Id,Label,Year,Authors,InDegree,OutDegree,PageRank
33255,Flexible integration of XML into modeling and simulation systems,2005,"Mathias Röhl,Adelinde M. Uhrmacher",2,1,0.00025056147404144325
3052,Almost optimal solution of initial-value problems by randomized and quantum algorithms,2006,Bolesław Kacewicz,2,0,0.00038691865425598737
3054,SysObjC: C extension for development of object-oriented operating systems,2006,"Ádám Balogh,Zoltán Csörnyei",1,0,0.000324515458953968
3065,Conversational semantics sustained by commitments,2007,"Roberto A. Flores,Philippe Pasquier,Brahim Chaib-Draa",1,0,0.00033483027953155995
3071,Parallel Programming in C with MPI and OpenMP,2003,Michael J. Quinn,2,0,0.00039616892974615525
3108,Transaction-Level Modeling with Systemc: Tlm Concepts and Applications for Embedded Systems,2006,Frank Ghenassia,2,0,0.00039616892974615525
3124,Affine invariant comparison of point-sets using convex hulls and hausdorff distances,2007,"C. Gope,N. Kehtarnavaz",1,0,0.0002713625391421164
3147,Inverse Scale Spaces for Nonlinear Regularization,2007,"Johan Lie,Jan M. Nordbotten",0,2,0.00014655614853807745
10352,Mathematical Problems in Image Processing: Partial Differential Equations and the Calculus of Variations (Applied Mathematical Sciences),2006,"Gilles Aubert,Pierre Kornprobst",2,0,0.0003337657344441358
3154,Audiophotography: Bringing photos to life with sounds (The Computer Supported Cooperative Work Series),2004,David M. Frohlich,2,0,0.00039616892974615525
3187,Using copulas in risk analysis,2006,"Dalton F. Andrade,Pedro A. Barbetta,Paulo J. de Freitas Filho,Ney A. de Mello Zunino,Carlos Magno C. Jacinto",0,1,0.00014655614853807745
27664,Risk assessment of drilling and completion operations in petroleum wells using a monte carlo and a neural network approach,2005,"Dennis Kerr Coelho,Mauro Roisenberg,Paulo J. de Freitas Filho,Carlos Magno C. Jacinto",1,0,0.0002713625391421164
3195,Modeling Decisions: Information Fusion and Aggregation Operators (Cognitive Technologies),2006,"Vicenç Torra,Yasuo Narukawa",1,0,0.0002713625391421164
3200,Optimality Conditions: Abnormal and Degenerate Problems (Mathematics and its Applications Volume 526),2000,A. V. Arutyunov,1,0,0.0002713625391421164
3212,Stabilizing Classifiers for Very Small Sample Sizes,1996,"M. Skurichina,R. P. W. Duin",1,0,0.00020895934384009693
3213,Handbook of Constraint Programming (Foundations of Artificial Intelligence),2006,"Francesca Rossi,Peter van Beek,Toby Walsh",1,0,0.0002713625391421164
3217,Service communities: applications and middleware,2006,"Stefan Tai,Nirmit Desai,Pietro Mazzoleni",0,1,0.00014655614853807745
26651,Business processes for web services: principles and applications,2006,"R. Khalaf,A. Keller,F. Leymann",2,0,0.00039616892974615525
3267,Point-Based Graphics (The Morgan Kaufmann Series in Computer Graphics),2007,"Markus Gross,Hanspeter Pfister",1,0,0.0002713625391421164
3270,Dual unification of bi-class support vector machine formulations,2006,"L. González,C. Angulo,F. Velasco,A. Catalí",1,0,0.0002713625391421164
3282,A robust machine code proof framework for highly secure applications,2006,"David S. Hardin,Eric W. Smith,William D. Young",1,0,0.0002713625391421164
3294,Logical Partitions on the IBM Powerpc: A Guide to Working With Lpar on Power5 for IBM I5 Servers,2005,Dale Barrick,1,0,0.0002713625391421164
3312,Analyzing internet packet traces using Lindley's Recursion,2006,"Martin J. Fischer,Denise M. Bevilacqua Masi",0,2,0.00014655614853807745
21033,Application of rare event techniques to trace driven simulation,2005,"Poul E. Heegaard,Bjarne E. Helvik,Ragnar Ø. Andreassen",1,0,0.00020895934384009693
27726,Modeling overloaded VoIP systems,2005,"Martin J Fischer,Denise M. Masi",1,0,0.00020895934384009693
3323,Set of test problems for the minimum length connection networks,1973,"J. Soukup,W. F. Chow",2,0,0.00039616892974615525
3365,"Techniques in Speech Acoustics (Text , Speech & Language Technology)",1999,"J. Harrington,S. Cassidy",1,0,0.00020895934384009693
3368,The Fast Solution of Boundary Integral Equations (Mathematical and Analytical Techniques with Applications to Engineering),2007,"Sergej Rjasanow,Olaf Steinbach",1,0,0.0002713625391421164
3426,Graph evolution: Densification and shrinking diameters,2007,"Jure Leskovec,Jon Kleinberg,Christos Faloutsos",1,2,0.0002713625391421164
4268,Evolution of Networks: From Biological Nets to the Internet and WWW (Physics),2003,"S. N. Dorogovtsev,J. F. F. Mendes",7,0,0.0009392971364839945
33653,Sampling from large graphs,2006,"Jure Leskovec,Christos Faloutsos",3,0,0.0005117250448600264
3432,Experimental study on prototype optimisation algorithms for prototype-based classification in vector spaces,2006,"M. Lozano,J. M. Sotoca,J. S. Sánchez,F. Pla,E. Pkalska,R. P. W. Duin",0,1,0.00014655614853807745
9379,Prototype selection for dissimilarity-based classifiers,2006,"Elbieta Pkalska,Robert P. W. Duin,Pavel Paclík",4,0,0.0005001742552495211
3493,Using Multivariate Statistics (5th Edition),2006,"Barbara G. Tabachnick,Linda S. Fidell",8,0,0.0011681088525913991
3494,Fast online pointer analysis,2007,"Martin Hirzel,Daniel Von Dincklage,Amer Diwan,Michael Hind",1,0,0.0002713625391421164
3501,Prior-based Segmentation and Shape Registration in the Presence of Perspective Distortion,2007,"Tammy Riklin-Raviv,Nahum Kiryati,Nir Sochen",0,1,0.00014655614853807745
3526,"Multidimensional Signal, Image, and Video Processing and Coding",2006,John W. Woods,1,0,0.0002713625391421164
3538,Algorithmic Computation and Approximation of Semantic Similarity,2006,"Ana G. Maguitman,Filippo Menczer,Fulya Erdinc,Heather Roinestad,Alessandro Vespignani",1,0,0.0002713625391421164
3554,Quantification in tail-recursive function definitions,2006,Sandip Ray,0,1,0.00014655614853807745
6541,An embedding of the ACL2 logic in HOL,2006,"Michael J. C. Gordon,Warren A. Hunt, Jr.,Matt Kaufmann,James Reynolds",1,1,0.0002713625391421164
3556,A system for automatic face obscuration for privacy purposes,2006,"Rita Cucchiara,Andrea Prati,Roberto Vezzani",1,0,0.00020895934384009693
3560,A survey on peer-to-peer key management for mobile ad hoc networks,2007,"Johann Van Der Merwe,Dawoud Dawoud,Stephen McDonald",2,0,0.00031296466934346265
3563,Traffic Grooming in Optical WDM Mesh Networks (Optical Networks),2005,"Keyao Zhu,Hongyue Zhu,Biswanath Mukherjee",1,0,0.0002713625391421164
3571,Decision making under time pressure with different information sources and performance-based financial incentives: part 3,2006,"James R. Marsden,Ramakrishnan Pakath,Kustim Wibowo",1,0,0.0002713625391421164
3585,Excel Advanced Report Development,2005,Timothy Zapawa,1,0,0.00020895934384009693
3604,Simulation-based early warning systems as a practical approach for the automotive industry,2006,"Ingo Hotz,André Hanisch,Thomas Schulze",0,3,0.00014655614853807745
23770,Data exchange for machine shop simulation,2005,"Y. Tina Lee,Yan Luo",1,0,0.00018815827873942378
30329,Initialization of online simulation models,2005,"André Hanisch,Juri Tolujew,Thomas Schulze",1,0,0.00018815827873942378
3678,"Project Management: A Systems Approach to Planning, Scheduling, and Controlling",2005,Harold Kerzner,2,0,0.00039616892974615525
3690,Soa in Practice: The Art of Distributed System Design,2007,Nicolai Josuttis,1,0,0.0002713625391421164
3702,An Introduction to Formal Language and Automata,2006,Peter Linz,2,0,0.000268279113978727
3731,Variation-aware routing for FPGAs,2007,"Satish Sivaswamy,Kia Bazargan",1,0,0.00018815827873942378
3737,Fast k-nearest-neighbor search based on projection and triangular inequality,2007,"Jim Z. C. Lai,Yi-Ching Liaw,Julie Liu",0,1,0.00014655614853807745
13519,"Pattern Recognition, Third Edition",2006,"Sergios Theodoridis,Konstantinos Koutroumbas",17,0,0.0022058615935047197
3738,Designing for programming as joint performances among groups of children,2006,"Ylva Fernaeus,Jakob Tholander",1,0,0.00020895934384009693
3767,The role of composition and aggregation in modeling macromolecular regulatory networks,2006,"Clifford A. Shaffer,Ranjit Randhawa,John J. Tyson",1,3,0.00018815827873942378
29166,Foundations of validating reusable behavioral models in engineering design problems,2004,"Richard J. Malak, Jr.,Christiaan J. J. Paredis",2,0,0.0005523960562780436
34864,A case study of model context for simulation composability and reusability,2005,"Michael Spiegel,Paul F. Reynolds, Jr.,David C. Brogan",3,1,0.00041375608450959717
3770,On the road to recovery: restoring data after disasters,2006,"Kimberly Keeton,Dirk Beyer,Ernesto Brau,Arif Merchant,Cipriano Santos,Alex Zhang",0,1,0.00014655614853807745
8296,"Content Manager Backup/Recovery and High Availability: Strategies, Options, and Procedures (IBM Redbooks)",2004,Jackie Zhu Wei-Dong,1,0,0.0002713625391421164
3843,Further experiments in the formulation of integer programming problems,1975,J. M. Wilson,0,1,0.00014655614853807745
12617,Three integer programming problems,1974,H. P. Williams,1,0,0.0002713625391421164
3964,Modeling emergency care in hospitals: a paradox - the patient should not drive the process,2006,"Andrew M. Hay,Edwin C. Valentin,Rienk A. Bijlsma",0,2,0.00014655614853807745
30965,A simple and intuitive simulation tool for analyzing emergency department operations,2004,"David Sinreich,Yariv N. Marmor",3,0,0.00027598423267228477
3982,Computer Organization and Architecture: Designing for Performance (7th Edition),2005,William Stallings,1,0,0.0002713625391421164
3994,Mesh Generation: Application to Finite Elements,2007,"Pascal Jean Frey,Paul-Louis George",2,0,0.00039616892974615525
4034,Exponential Runge-Kutta methods for parabolic problems,2005,"Marlis Hochbruck,Alexander Ostermann",1,0,0.00025528185565259267
4064,Strongly normal sets of contractible tiles in N dimensions,2007,"T. Yung Kong,Punam Kumar Saha,Azriel Rosenfeld",0,1,0.00014655614853807745
4078,Improving confidence in network simulations,2006,Michele C. Weigle,0,1,0.00014655614853807745
34986,Statistical analysis of simulation output data: the practical state of the art,2004,Averill M. Law,2,0,0.00039616892974615525
4079,Theories of Information Behavior (Asist Monograph),2005,"Karen E. Fisher,Sanda Erdelez,Lynne Mckechnie",1,0,0.0002713625391421164
4137,"The random trip model: stability, stationary regime, and perfect simulation",2006,"Jean-Yves Le Boudec,Milan Vojnovic",2,0,0.0003337657344441358
4151,Computer Network Time Synchronization: The Network Time Protocol,2006,David L. Mills,1,0,0.0002713625391421164
4186,"Provenance and Annotation of Data: International Provenance and Annotation Workshop, IPAW 2006, Chicago, Il, USA, May 3-5, 2006, Revised Selected Papers (Lecture Notes in Computer Science)",2006,"Luc Moreau,Ian Foster",2,0,0.00021311955686023157
4188,Leakage in Nanometer CMOS Technologies (Series on Integrated Circuits and Systems),2005,"Siva G. Narendra,Anantha Chandrakasan",2,0,0.00039616892974615525
4210,Using natural language program analysis to locate and understand action-oriented concerns,2007,"David Shepherd,Zachary P. Fry,Emily Hill,Lori Pollock,K. Vijay-Shanker",2,0,0.0003337657344441358
4237,Applying model reference adaptive search to American-style option pricing,2006,"Huiju Zhang,Michael C. Fu",0,1,0.00014655614853807745
24854,Stochastic optimization using model reference adaptive search,2005,"Jiaqiao Hu,Michael C. Fu,Steven I. Marcus",2,0,0.00047595372756264835
4249,Open Source for the Enterprise: Managing Risks Reaping Rewards,2005,"Dan Woods,Gautam Guliani",1,0,0.00020895934384009693
4257,Modeling and improving security of a local disk system for write-intensive workloads,2006,"Mais Nijim,Xiao Qin,Tao Xie",0,1,0.00014655614853807745
25948,Improving the performance of I/O-intensive applications on clusters of workstations,2006,"Xiao Qin,Hong Jiang,Yifeng Zhu,David R. Swanson",1,0,0.0002713625391421164
4294,Optimistic-conservative synchronization in distributed factory simulation,2006,"Sheng Xu,Leon F. McGinnis",0,1,0.00014655614853807745
4297,cJ: enhancing java with safe type conditions,2007,"Shan Shan Huang,David Zook,Yannis Smaragdakis",0,1,0.00014655614853807745
27280,Variant parametric types: A flexible subtyping scheme for generics,2006,"Atsushi Igarashi,Mirko Viroli",1,0,0.0002713625391421164
4369,Nordsieck representation of two-step Runge-Kutta methods for ordinary differential equations,2005,"Z. Bartoszewski,Z. Jackiewicz",1,0,0.0002713625391421164
4420,Geometric Partial Differential Equations and Image Analysis,2006,Guillermo Sapiro,1,0,0.0002713625391421164
4475,Introduction to Electromagnetic Compatibility (Wiley Series in Microwave and Optical Engineering),2006,Clayton R. Paul,1,0,0.0002713625391421164
4507,Isotopic meshing of implicit surfaces,2006,"Simon Plantinga,Gert Vegter",1,0,0.0002713625391421164
4519,A graph-based approach to modeling and detecting composition conflicts related to introductions,2007,"Wilke Havinga,Istvan Nagy,Lodewijk Bergmans,Mehmet Aksit",1,0,0.0002713625391421164
4562,Qualitative Physics for Movable Objects in MOUT,2006,"Suiping Zhou,Shang-Ping Ting",1,0,0.0002713625391421164
4584,Theoretical Neuroscience: Computational and Mathematical Modeling of Neural Systems,2005,"Peter Dayan,L. F. Abbott",2,0,0.00039616892974615525
4587,Process modelling support for the conceptual modelling phase of a simulation project,2006,"Cathal Heavey,John Ryan",0,1,0.00014655614853807745
27057,Process modeling for simulation,2006,"John Ryan,Cathal Heavey",1,0,0.0002713625391421164
4616,"Monitoring, Security, and Rescue Techniques in Multiagent Systems (Advances in Soft Computing)",2005,"Barbara Dunin-Keplicz,Andrzej Jankowski,Andrzej Skowron,Marcin Szczuka",1,0,0.00018815827873942378
4640,PEACH - Intelligent Interfaces for Museum Visits (Cognitive Technologies),2007,"Oliviero Stock,Massimo Zancanaro",2,0,0.00039616892974615525
4645,Computer Processing of Remotely-Sensed Images: An Introduction,2004,Paul M. Mather,5,0,0.0007081849062562526
4665,Towards culture-centred design,2006,"Siu-Tsen Shen,Martin Woolley,Stephen Prior",2,0,0.00039616892974615525
4682,Bringing embedded software closer to computer science students,2007,Jogesh K. Muppala,1,0,0.0002713625391421164
4688,Recovery of missing information in graph sequences by means of reference pattern matching and decision tree learning,2006,"Horst Bunke,Peter Dickinson,Christophe Irniger,Miro Kraetzl",0,1,0.00014655614853807745
12631,"Graph-Based Representations in Pattern Recognition: 5th IAPR International Workshop, GbRPR 2005, Poitiers, France, April 11-13, 2005, Proceedings (Lecture Notes in Computer Science)",2005,"Luc Brun,Mario Vento",1,0,0.0002713625391421164
4792,A two-phase maxi-min algorithm for forward-inverse experiment design,2006,Russell R. Barton,0,3,0.00014655614853807745
17650,Design and Analysis of Experiments,2006,Douglas C. Montgomery,26,0,0.0036881034005009795
23046,"Discrete event simulation in supply chain planing and inventory control at Freescale Semiconductor, Inc.",2005,"Douglas J. Morrice,Richard A. Valdez,Jack P. Chida, Jr.,Missan Eido",1,0,0.00018815827873942378
34145,Issues in development of simultaneous forward-inverse metamodels,2005,Russell R. Barton,1,1,0.00018815827873942378
4805,A cognitive approach to user perception of multimedia quality: An empirical investigation,2006,"Sherry Y. Chen,Gheorghita Ghinea,Robert D. Macredie",1,0,0.0002713625391421164
4807,Control of C2 unit using arena modeling and simulation,2006,Sudha Thavamani,0,1,0.00014655614853807745
